 6.6  10.4                0
 6.6  10.6                0
 6.6  10.8                0
 6.6  11.0                0
 6.6  11.2                0
 6.6  11.4                0
 6.6  11.6                0
 6.6  11.8                0
 6.6  12.0                0
 6.6  12.2                0
 6.6  12.4                0
 6.6  12.6                0
 6.6  12.8                0
 6.6  13.0                0
 6.6  13.2                0
 6.6  13.4                0
 6.6  13.6                0
 6.6  13.8                0
 6.6  14.0                0
 6.6  14.2                0
 6.6  14.4                0
 6.6  14.6                0
 6.6  14.8                0
 6.6  15.0                0
 6.6  15.2                0
 6.6  15.4                0
 6.6  15.6                0
 6.6  15.8                0
 6.6  16.0                0
 6.6  16.2                0
 6.6  16.4                0
 6.6  16.6                0
 6.6  16.8                0
 6.6  17.0                0
 6.6  17.2                0
 6.6  17.4                0
 6.6  17.6                0
 6.6  17.8                0
 6.6  18.0                0
 6.6  18.2                0
 6.6  18.4                0
 6.8  10.0                0
 6.8  10.2                0
 6.8  10.4                0
 6.8  10.6                0
 6.8  10.8                0
 6.8  11.0                0
 6.8  11.2                0
 6.8  11.4                0
 6.8  11.6                0
 6.8  11.8                0
 6.8  12.0                0
 6.8  12.2                0
 6.8  12.4                0
 6.8  12.6                0
 6.8  12.8                0
 6.8  13.0                0
 6.8  13.2                0
 6.8  13.4                0
 6.8  13.6                0
 6.8  13.8                0
 6.8  14.0                0
 6.8  14.2                0
 6.8  14.4                0
 6.8  14.6                0
 6.8  14.8                0
 6.8  15.0                0
 6.8  15.2                0
 6.8  15.4                0
 6.8  15.6                0
 6.8  15.8                0
 6.8  16.0                0
 6.8  16.2                0
 6.8  16.4                0
 6.8  16.6                0
 6.8  16.8                0
 6.8  17.0                0
 6.8  17.2                0
 6.8  17.4                0
 6.8  17.6                0
 6.8  17.8                0
 6.8  18.0                0
 6.8  18.2                0
 6.8  18.4                0
 7.0  10.0                0
 7.0  10.2                0
 7.0  10.4                0
 7.0  10.6                0
 7.0  10.8                0
 7.0  11.0                0
 7.0  11.2                0
 7.0  11.4                0
 7.0  11.6                0
 7.0  11.8                0
 7.0  12.0                0
 7.0  12.2                0
 7.0  12.4                0
 7.0  12.6                0
 7.0  12.8                0
 7.0  13.0                0
 7.0  13.2                0
 7.0  13.4                0
 7.0  13.6                0
 7.0  13.8                0
 7.0  14.0                0
 7.0  14.2                0
 7.0  14.4                0
 7.0  14.6                0
 7.0  14.8                0
 7.0  15.0                0
 7.0  15.2                0
 7.0  15.4                0
 7.0  15.6                0
 7.0  15.8                0
 7.0  16.0                0
 7.0  16.2                0
 7.0  16.4                0
 7.0  16.6                0
 7.0  16.8                0
 7.0  17.0                0
 7.0  17.2                0
 7.0  17.4                0
 7.0  17.6                0
 7.0  17.8                0
 7.0  18.0                0
 7.0  18.2                0
 7.0  18.4                0
 7.2  10.0                0
 7.2  10.2                0
 7.2  10.4                0
 7.2  10.6                0
 7.2  10.8                0
 7.2  11.0                0
 7.2  11.2                0
 7.2  11.4                0
 7.2  11.6                0
 7.2  11.8                0
 7.2  12.0                0
 7.2  12.2                0
 7.2  12.4                0
 7.2  12.6                0
 7.2  12.8                0
 7.2  13.0                0
 7.2  13.2                0
 7.2  13.4                0
 7.2  13.6                0
 7.2  13.8                0
 7.2  14.0                0
 7.2  14.2                0
 7.2  14.4                0
 7.2  14.6                0
 7.2  14.8                0
 7.2  15.0                0
 7.2  15.2                0
 7.2  15.4                0
 7.2  15.6                0
 7.2  15.8                0
 7.2  16.0                0
 7.2  16.2                0
 7.2  16.4                0
 7.2  16.6                0
 7.2  16.8                0
 7.2  17.0                0
 7.2  17.2                0
 7.2  17.4                0
 7.2  17.6                0
 7.2  17.8                0
 7.2  18.0                0
 7.2  18.2                0
 7.2  18.4                0
 7.4  10.0                0
 7.4  10.2                0
 7.4  10.4                0
 7.4  10.6                0
 7.4  10.8                0
 7.4  11.0                0
 7.4  11.2                0
 7.4  11.4                0
 7.4  11.6                0
 7.4  11.8                0
 7.4  12.0                0
 7.4  12.2                0
 7.4  12.4                0
 7.4  12.6                0
 7.4  12.8                0
 7.4  13.0                0
 7.4  13.2                0
 7.4  13.4                0
 7.4  13.6                0
 7.4  13.8                0
 7.4  14.0                0
 7.4  14.2                0
 7.4  14.4                0
 7.4  14.6                0
 7.4  14.8                0
 7.4  15.0                0
 7.4  15.2                0
 7.4  15.4                0
 7.4  15.6                0
 7.4  15.8                0
 7.4  16.0                0
 7.4  16.2                0
 7.4  16.4                0
 7.4  16.6                0
 7.4  16.8                0
 7.4  17.0                0
 7.4  17.2                0
 7.4  17.4                0
 7.4  17.6                0
 7.4  17.8                0
 7.4  18.0                0
 7.4  18.2                0
 7.4  18.4                0
 7.6  10.0                0
 7.6  10.2                0
 7.6  10.4                0
 7.6  10.6                0
 7.6  10.8                0
 7.6  11.0                0
 7.6  11.2                0
 7.6  11.4                0
 7.6  11.6                0
 7.6  11.8                0
 7.6  12.0                0
 7.6  12.2                0
 7.6  12.4                0
 7.6  12.6                0
 7.6  12.8                0
 7.6  13.0                0
 7.6  13.2                0
 7.6  13.4                0
 7.6  13.6                0
 7.6  13.8                0
 7.6  14.0                0
 7.6  14.2                0
 7.6  14.4                0
 7.6  14.6                0
 7.6  14.8                0
 7.6  15.0                0
 7.6  15.2                0
 7.6  15.4                0
 7.6  15.6                0
 7.6  15.8                0
 7.6  16.0                0
 7.6  16.2                0
 7.6  16.4                0
 7.6  16.6                0
 7.6  16.8                0
 7.6  17.0                0
 7.6  17.2                0
 7.6  17.4                0
 7.6  17.6                0
 7.6  17.8                0
 7.6  18.0                0
 7.6  18.2                0
 7.6  18.4                0
 7.8  10.0                0
 7.8  10.2                0
 7.8  10.4                0
 7.8  10.6                0
 7.8  10.8                0
 7.8  11.0                0
 7.8  11.2                0
 7.8  11.4                0
 7.8  11.6                0
 7.8  11.8                0
 7.8  12.0                0
 7.8  12.2                0
 7.8  12.4                0
 7.8  12.6                0
 7.8  12.8                0
 7.8  13.0                0
 7.8  13.2                0
 7.8  13.4                0
 7.8  13.6                0
 7.8  13.8                0
 7.8  14.0                0
 7.8  14.2                0
 7.8  14.4                0
 7.8  14.6                0
 7.8  14.8                0
 7.8  15.0                0
 7.8  15.2                0
 7.8  15.4                0
 7.8  15.6                0
 7.8  15.8                0
 7.8  16.0                0
 7.8  16.2                0
 7.8  16.4                0
 7.8  16.6                0
 7.8  16.8                0
 7.8  17.0                0
 7.8  17.2                0
 7.8  17.4                0
 7.8  17.6                0
 7.8  17.8                0
 7.8  18.0                0
 7.8  18.2                0
 7.8  18.4                0
 8.0  10.0                0
 8.0  10.2                0
 8.0  10.4                0
 8.0  10.6                0
 8.0  10.8                0
 8.0  11.0                0
 8.0  11.2                0
 8.0  11.4                0
 8.0  11.6                0
 8.0  11.8                0
 8.0  12.0                0
 8.0  12.2                0
 8.0  12.4                0
 8.0  12.6                0
 8.0  12.8                0
 8.0  13.0                0
 8.0  13.2                0
 8.0  13.4                0
 8.0  13.6                0
 8.0  13.8                0
 8.0  14.0                0
 8.0  14.2                0
 8.0  14.4                0
 8.0  14.6                0
 8.0  14.8                0
 8.0  15.0                0
 8.0  15.2                0
 8.0  15.4                0
 8.0  15.6                0
 8.0  15.8                0
 8.0  16.0                0
 8.0  16.2                0
 8.0  16.4                0
 8.0  16.6                0
 8.0  16.8                0
 8.0  17.0                0
 8.0  17.2                0
 8.0  17.4                0
 8.0  17.6                0
 8.0  17.8                0
 8.0  18.0                0
 8.0  18.2                0
 8.0  18.4                0
 8.2  10.0                0
 8.2  10.2                0
 8.2  10.4                0
 8.2  10.6                0
 8.2  10.8                0
 8.2  11.0                0
 8.2  11.2                0
 8.2  11.4                0
 8.2  11.6                0
 8.2  11.8                0
 8.2  12.0                0
 8.2  12.2                0
 8.2  12.4                0
 8.2  12.6                0
 8.2  12.8                0
 8.2  13.0                0
 8.2  13.2                0
 8.2  13.4                0
 8.2  13.6                0
 8.2  13.8                0
 8.2  14.0                0
 8.2  14.2                0
 8.2  14.4                0
 8.2  14.6                0
 8.2  14.8                0
 8.2  15.0                0
 8.2  15.2                0
 8.2  15.4                0
 8.2  15.6                0
 8.2  15.8                0
 8.2  16.0                0
 8.2  16.2                0
 8.2  16.4                0
 8.2  16.6                0
 8.2  16.8                0
 8.2  17.0                0
 8.2  17.2                0
 8.2  17.4                0
 8.2  17.6                0
 8.2  17.8                0
 8.2  18.0                0
 8.2  18.2                0
 8.2  18.4                0
 8.4  10.0                0
 8.4  10.2                0
 8.4  10.4                0
 8.4  10.6                0
 8.4  10.8                0
 8.4  11.0                0
 8.4  11.2                0
 8.4  11.4                0
 8.4  11.6                0
 8.4  11.8                0
 8.4  12.0                0
 8.4  12.2                0
 8.4  12.4                0
 8.4  12.6                0
 8.4  12.8                0
 8.4  13.0                0
 8.4  13.2                0
 8.4  13.4                0
 8.4  13.6                0
 8.4  13.8                0
 8.4  14.0                0
 8.4  14.2                0
 8.4  14.4                0
 8.4  14.6                0
 8.4  14.8                0
 8.4  15.0                0
 8.4  15.2                0
 8.4  15.4                0
 8.4  15.6                0
 8.4  15.8                0
 8.4  16.0                0
 8.4  16.2                0
 8.4  16.4                0
 8.4  16.6                0
 8.4  16.8                0
 8.4  17.0                0
 8.4  17.2                0
 8.4  17.4                0
 8.4  17.6                0
 8.4  17.8                0
 8.4  18.0                0
 8.4  18.2                0
 8.4  18.4                0
 8.6  10.0                0
 8.6  10.2                0
 8.6  10.4                0
 8.6  10.6                0
 8.6  10.8                0
 8.6  11.0                0
 8.6  11.2                0
 8.6  11.4                0
 8.6  11.6                0
 8.6  11.8                0
 8.6  12.0                0
 8.6  12.2                0
 8.6  12.4                0
 8.6  12.6                1
 8.6  12.8                0
 8.6  13.0                0
 8.6  13.2                0
 8.6  13.4                1
 8.6  13.6                0
 8.6  13.8                0
 8.6  14.0                0
 8.6  14.2                0
 8.6  14.4                0
 8.6  14.6                0
 8.6  14.8                0
 8.6  15.0                0
 8.6  15.2                0
 8.6  15.4                0
 8.6  15.6                0
 8.6  15.8                0
 8.6  16.0                0
 8.6  16.2                0
 8.6  16.4                0
 8.6  16.6                0
 8.6  16.8                0
 8.6  17.0                0
 8.6  17.2                0
 8.6  17.4                0
 8.6  17.6                0
 8.6  17.8                0
 8.6  18.0                0
 8.6  18.2                0
 8.6  18.4                0
 8.8  10.0                0
 8.8  10.2                0
 8.8  10.4                0
 8.8  10.6                0
 8.8  10.8                0
 8.8  11.0                0
 8.8  11.2                0
 8.8  11.4                0
 8.8  11.6                0
 8.8  11.8                0
 8.8  12.0                0
 8.8  12.2                0
 8.8  12.4                0
 8.8  12.6                1
 8.8  12.8                1
 8.8  13.0                1
 8.8  13.2                1
 8.8  13.4                2
 8.8  13.6                1
 8.8  13.8                1
 8.8  14.0                1
 8.8  14.2                0
 8.8  14.4                0
 8.8  14.6                1
 8.8  14.8                0
 8.8  15.0                0
 8.8  15.2                0
 8.8  15.4                0
 8.8  15.6                0
 8.8  15.8                0
 8.8  16.0                0
 8.8  16.2                0
 8.8  16.4                0
 8.8  16.6                0
 8.8  16.8                0
 8.8  17.0                0
 8.8  17.2                0
 8.8  17.4                0
 8.8  17.6                0
 8.8  17.8                0
 8.8  18.0                0
 8.8  18.2                0
 8.8  18.4                0
 9.0  10.0                0
 9.0  10.2                0
 9.0  10.4                0
 9.0  10.6                0
 9.0  10.8                0
 9.0  11.0                0
 9.0  11.2                0
 9.0  11.4                1
 9.0  11.6                0
 9.0  11.8                0
 9.0  12.0                0
 9.0  12.2                0
 9.0  12.4                1
 9.0  12.6                0
 9.0  12.8                1
 9.0  13.0                3
 9.0  13.2                5
 9.0  13.4                9
 9.0  13.6                7
 9.0  13.8                1
 9.0  14.0                3
 9.0  14.2                4
 9.0  14.4                0
 9.0  14.6                0
 9.0  14.8                2
 9.0  15.0                0
 9.0  15.2                0
 9.0  15.4                0
 9.0  15.6                0
 9.0  15.8                0
 9.0  16.0                0
 9.0  16.2                0
 9.0  16.4                0
 9.0  16.6                0
 9.0  16.8                0
 9.0  17.0                0
 9.0  17.2                0
 9.0  17.4                0
 9.0  17.6                0
 9.0  17.8                0
 9.0  18.0                0
 9.0  18.2                0
 9.0  18.4                0
 9.2  10.0                0
 9.2  10.2                0
 9.2  10.4                0
 9.2  10.6                0
 9.2  10.8                0
 9.2  11.0                0
 9.2  11.2                0
 9.2  11.4                0
 9.2  11.6                0
 9.2  11.8                0
 9.2  12.0                0
 9.2  12.2                2
 9.2  12.4                0
 9.2  12.6                6
 9.2  12.8                8
 9.2  13.0               16
 9.2  13.2               20
 9.2  13.4               13
 9.2  13.6                7
 9.2  13.8                8
 9.2  14.0               12
 9.2  14.2                6
 9.2  14.4                6
 9.2  14.6                2
 9.2  14.8                6
 9.2  15.0                3
 9.2  15.2                0
 9.2  15.4                0
 9.2  15.6                0
 9.2  15.8                0
 9.2  16.0                0
 9.2  16.2                0
 9.2  16.4                0
 9.2  16.6                0
 9.2  16.8                0
 9.2  17.0                0
 9.2  17.2                0
 9.2  17.4                0
 9.2  17.6                0
 9.2  17.8                0
 9.2  18.0                0
 9.2  18.2                0
 9.2  18.4                0
 9.4  10.0                0
 9.4  10.2                0
 9.4  10.4                0
 9.4  10.6                0
 9.4  10.8                0
 9.4  11.0                0
 9.4  11.2                0
 9.4  11.4                1
 9.4  11.6                0
 9.4  11.8                0
 9.4  12.0                1
 9.4  12.2                4
 9.4  12.4                4
 9.4  12.6               10
 9.4  12.8               14
 9.4  13.0               25
 9.4  13.2               31
 9.4  13.4               25
 9.4  13.6               29
 9.4  13.8               28
 9.4  14.0               14
 9.4  14.2               13
 9.4  14.4               12
 9.4  14.6                2
 9.4  14.8                2
 9.4  15.0                2
 9.4  15.2                3
 9.4  15.4                0
 9.4  15.6                0
 9.4  15.8                0
 9.4  16.0                0
 9.4  16.2                0
 9.4  16.4                0
 9.4  16.6                0
 9.4  16.8                0
 9.4  17.0                0
 9.4  17.2                0
 9.4  17.4                0
 9.4  17.6                0
 9.4  17.8                0
 9.4  18.0                0
 9.4  18.2                0
 9.4  18.4                0
 9.6  10.0                0
 9.6  10.2                0
 9.6  10.4                0
 9.6  10.6                0
 9.6  10.8                0
 9.6  11.0                0
 9.6  11.2                0
 9.6  11.4                0
 9.6  11.6                0
 9.6  11.8                0
 9.6  12.0                1
 9.6  12.2                2
 9.6  12.4                7
 9.6  12.6                7
 9.6  12.8               11
 9.6  13.0               32
 9.6  13.2               43
 9.6  13.4               32
 9.6  13.6               25
 9.6  13.8               18
 9.6  14.0               16
 9.6  14.2               12
 9.6  14.4                7
 9.6  14.6                4
 9.6  14.8                7
 9.6  15.0                2
 9.6  15.2                0
 9.6  15.4                1
 9.6  15.6                1
 9.6  15.8                0
 9.6  16.0                0
 9.6  16.2                0
 9.6  16.4                0
 9.6  16.6                0
 9.6  16.8                0
 9.6  17.0                0
 9.6  17.2                0
 9.6  17.4                0
 9.6  17.6                0
 9.6  17.8                0
 9.6  18.0                0
 9.6  18.2                0
 9.6  18.4                0
 9.8  10.0                0
 9.8  10.2                0
 9.8  10.4                0
 9.8  10.6                0
 9.8  10.8                0
 9.8  11.0                0
 9.8  11.2                0
 9.8  11.4                1
 9.8  11.6                0
 9.8  11.8                0
 9.8  12.0                1
 9.8  12.2                1
 9.8  12.4                4
 9.8  12.6                8
 9.8  12.8               18
 9.8  13.0               27
 9.8  13.2               40
 9.8  13.4               37
 9.8  13.6               36
 9.8  13.8               25
 9.8  14.0               18
 9.8  14.2               14
 9.8  14.4                5
 9.8  14.6                4
 9.8  14.8                7
 9.8  15.0                3
 9.8  15.2                1
 9.8  15.4                0
 9.8  15.6                1
 9.8  15.8                1
 9.8  16.0                0
 9.8  16.2                0
 9.8  16.4                0
 9.8  16.6                0
 9.8  16.8                0
 9.8  17.0                0
 9.8  17.2                0
 9.8  17.4                0
 9.8  17.6                0
 9.8  17.8                0
 9.8  18.0                0
 9.8  18.2                0
 9.8  18.4                0
10.0  10.0                0
10.0  10.2                0
10.0  10.4                0
10.0  10.6                0
10.0  10.8                0
10.0  11.0                0
10.0  11.2                0
10.0  11.4                1
10.0  11.6                1
10.0  11.8                1
10.0  12.0                0
10.0  12.2                1
10.0  12.4                2
10.0  12.6                4
10.0  12.8                4
10.0  13.0               20
10.0  13.2               19
10.0  13.4               20
10.0  13.6               19
10.0  13.8               14
10.0  14.0               11
10.0  14.2                8
10.0  14.4                3
10.0  14.6                2
10.0  14.8                4
10.0  15.0                1
10.0  15.2                0
10.0  15.4                1
10.0  15.6                0
10.0  15.8                1
10.0  16.0                0
10.0  16.2                0
10.0  16.4                0
10.0  16.6                0
10.0  16.8                0
10.0  17.0                0
10.0  17.2                0
10.0  17.4                0
10.0  17.6                0
10.0  17.8                0
10.0  18.0                0
10.0  18.2                0
10.0  18.4                0
10.2  10.0                0
10.2  10.2                0
10.2  10.4                0
10.2  10.6                0
10.2  10.8                0
10.2  11.0                0
10.2  11.2                0
10.2  11.4                0
10.2  11.6                0
10.2  11.8                0
10.2  12.0                0
10.2  12.2                0
10.2  12.4                1
10.2  12.6                3
10.2  12.8                4
10.2  13.0                4
10.2  13.2                8
10.2  13.4               10
10.2  13.6               10
10.2  13.8               10
10.2  14.0                5
10.2  14.2                3
10.2  14.4                2
10.2  14.6                0
10.2  14.8                1
10.2  15.0                0
10.2  15.2                0
10.2  15.4                0
10.2  15.6                0
10.2  15.8                0
10.2  16.0                0
10.2  16.2                0
10.2  16.4                0
10.2  16.6                0
10.2  16.8                0
10.2  17.0                0
10.2  17.2                0
10.2  17.4                0
10.2  17.6                0
10.2  17.8                0
10.2  18.0                0
10.2  18.2                0
10.2  18.4                0
10.4  10.0                0
10.4  10.2                0
10.4  10.4                0
10.4  10.6                0
10.4  10.8                0
10.4  11.0                0
10.4  11.2                0
10.4  11.4                0
10.4  11.6                0
10.4  11.8                0
10.4  12.0                0
10.4  12.2                0
10.4  12.4                0
10.4  12.6                0
10.4  12.8                0
10.4  13.0                1
10.4  13.2                1
10.4  13.4                3
10.4  13.6                5
10.4  13.8                2
10.4  14.0                0
10.4  14.2                2
10.4  14.4                0
10.4  14.6                0
10.4  14.8                0
10.4  15.0                0
10.4  15.2                0
10.4  15.4                0
10.4  15.6                0
10.4  15.8                0
10.4  16.0                0
10.4  16.2                0
10.4  16.4                0
10.4  16.6                0
10.4  16.8                0
10.4  17.0                0
10.4  17.2                0
10.4  17.4                0
10.4  17.6                0
10.4  17.8                0
10.4  18.0                0
10.4  18.2                0
10.4  18.4                0
10.6  10.0                0
10.6  10.2                0
10.6  10.4                0
10.6  10.6                0
10.6  10.8                0
10.6  11.0                0
10.6  11.2                0
10.6  11.4                0
10.6  11.6                0
10.6  11.8                0
10.6  12.0                0
10.6  12.2                1
10.6  12.4                0
10.6  12.6                0
10.6  12.8                0
10.6  13.0                1
10.6  13.2                0
10.6  13.4                1
10.6  13.6                0
10.6  13.8                1
10.6  14.0                0
10.6  14.2                0
10.6  14.4                0
10.6  14.6                1
10.6  14.8                0
10.6  15.0                0
10.6  15.2                0
10.6  15.4                0
10.6  15.6                0
10.6  15.8                0
10.6  16.0                0
10.6  16.2                0
10.6  16.4                0
10.6  16.6                0
10.6  16.8                0
10.6  17.0                0
10.6  17.2                0
10.6  17.4                0
10.6  17.6                0
10.6  17.8                0
10.6  18.0                0
10.6  18.2                0
10.6  18.4                0
10.8  10.0                0
10.8  10.2                0
10.8  10.4                0
10.8  10.6                0
10.8  10.8                0
10.8  11.0                0
10.8  11.2                0
10.8  11.4                0
10.8  11.6                0
10.8  11.8                0
10.8  12.0                0
10.8  12.2                0
10.8  12.4                0
10.8  12.6                0
10.8  12.8                0
10.8  13.0                0
10.8  13.2                0
10.8  13.4                1
10.8  13.6                0
10.8  13.8                0
10.8  14.0                0
10.8  14.2                0
10.8  14.4                0
10.8  14.6                0
10.8  14.8                0
10.8  15.0                0
10.8  15.2                0
10.8  15.4                0
10.8  15.6                0
10.8  15.8                0
10.8  16.0                0
10.8  16.2                0
10.8  16.4                0
10.8  16.6                0
10.8  16.8                0
10.8  17.0                0
10.8  17.2                0
10.8  17.4                0
10.8  17.6                0
10.8  17.8                0
10.8  18.0                0
10.8  18.2                0
10.8  18.4                0
11.0  10.0                0
11.0  10.2                0
11.0  10.4                0
11.0  10.6                0
11.0  10.8                0
11.0  11.0                0
11.0  11.2                0
11.0  11.4                0
11.0  11.6                0
11.0  11.8                0
11.0  12.0                0
11.0  12.2                0
11.0  12.4                0
11.0  12.6                0
11.0  12.8                0
11.0  13.0                1
11.0  13.2                1
11.0  13.4                0
11.0  13.6                1
11.0  13.8                0
11.0  14.0                0
11.0  14.2                0
11.0  14.4                0
11.0  14.6                0
11.0  14.8                0
11.0  15.0                0
11.0  15.2                0
11.0  15.4                0
11.0  15.6                0
11.0  15.8                0
11.0  16.0                0
11.0  16.2                0
11.0  16.4                0
11.0  16.6                0
11.0  16.8                0
11.0  17.0                0
11.0  17.2                0
11.0  17.4                0
11.0  17.6                0
11.0  17.8                0
11.0  18.0                0
11.0  18.2                0
11.0  18.4                0
11.2  10.0                0
11.2  10.2                0
11.2  10.4                0
11.2  10.6                0
11.2  10.8                0
11.2  11.0                0
11.2  11.2                0
11.2  11.4                0
11.2  11.6                0
11.2  11.8                0
11.2  12.0                0
11.2  12.2                0
11.2  12.4                0
11.2  12.6                0
11.2  12.8                0
11.2  13.0                0
11.2  13.2                0
11.2  13.4                0
11.2  13.6                0
11.2  13.8                0
11.2  14.0                0
11.2  14.2                0
11.2  14.4                0
11.2  14.6                0
11.2  14.8                0
11.2  15.0                0
11.2  15.2                0
11.2  15.4                0
11.2  15.6                0
11.2  15.8                0
11.2  16.0                0
11.2  16.2                0
11.2  16.4                0
11.2  16.6                0
11.2  16.8                0
11.2  17.0                0
11.2  17.2                0
11.2  17.4                0
11.2  17.6                0
11.2  17.8                0
11.2  18.0                0
11.2  18.2                0
11.2  18.4                0
11.4  10.0                0
11.4  10.2                0
11.4  10.4                0
11.4  10.6                0
11.4  10.8                0
11.4  11.0                0
11.4  11.2                0
11.4  11.4                0
11.4  11.6                0
11.4  11.8                0
11.4  12.0                0
11.4  12.2                0
11.4  12.4                0
11.4  12.6                0
11.4  12.8                0
11.4  13.0                0
11.4  13.2                0
11.4  13.4                0
11.4  13.6                0
11.4  13.8                0
11.4  14.0                0
11.4  14.2                0
11.4  14.4                0
11.4  14.6                0
11.4  14.8                0
11.4  15.0                0
11.4  15.2                0
11.4  15.4                0
11.4  15.6                0
11.4  15.8                0
11.4  16.0                0
11.4  16.2                0
11.4  16.4                0
11.4  16.6                0
11.4  16.8                0
11.4  17.0                0
11.4  17.2                0
11.4  17.4                0
11.4  17.6                0
11.4  17.8                0
11.4  18.0                0
11.4  18.2                0
11.4  18.4                0
11.6  10.0                0
11.6  10.2                0
11.6  10.4                0
11.6  10.6                0
11.6  10.8                0
11.6  11.0                0
11.6  11.2                0
11.6  11.4                0
11.6  11.6                0
11.6  11.8                0
11.6  12.0                0
11.6  12.2                0
11.6  12.4                0
11.6  12.6                0
11.6  12.8                0
11.6  13.0                0
11.6  13.2                0
11.6  13.4                0
11.6  13.6                0
11.6  13.8                0
11.6  14.0                0
11.6  14.2                0
11.6  14.4                0
11.6  14.6                0
11.6  14.8                0
11.6  15.0                0
11.6  15.2                0
11.6  15.4                0
11.6  15.6                0
11.6  15.8                0
11.6  16.0                0
11.6  16.2                0
11.6  16.4                0
11.6  16.6                0
11.6  16.8                0
11.6  17.0                0
11.6  17.2                0
11.6  17.4                0
11.6  17.6                0
11.6  17.8                0
11.6  18.0                0
11.6  18.2                0
11.6  18.4                0
11.8  10.0                0
11.8  10.2                0
11.8  10.4                0
11.8  10.6                0
11.8  10.8                0
11.8  11.0                0
11.8  11.2                0
11.8  11.4                0
11.8  11.6                0
11.8  11.8                0
11.8  12.0                0
11.8  12.2                0
11.8  12.4                0
11.8  12.6                0
11.8  12.8                0
11.8  13.0                0
11.8  13.2                0
11.8  13.4                0
11.8  13.6                0
11.8  13.8                0
11.8  14.0                0
11.8  14.2                0
11.8  14.4                0
11.8  14.6                0
11.8  14.8                0
11.8  15.0                0
11.8  15.2                0
11.8  15.4                0
11.8  15.6                0
11.8  15.8                0
11.8  16.0                0
11.8  16.2                0
11.8  16.4                0
11.8  16.6                0
11.8  16.8                0
11.8  17.0                0
11.8  17.2                0
11.8  17.4                0
11.8  17.6                0
11.8  17.8                0
11.8  18.0                0
11.8  18.2                0
11.8  18.4                0
12.0  10.0                0
12.0  10.2                0
12.0  10.4                0
12.0  10.6                0
12.0  10.8                0
12.0  11.0                0
12.0  11.2                0
12.0  11.4                0
12.0  11.6                0
12.0  11.8                0
12.0  12.0                0
12.0  12.2                0
12.0  12.4                0
12.0  12.6                0
12.0  12.8                0
12.0  13.0                0
12.0  13.2                0
12.0  13.4                0
12.0  13.6                0
12.0  13.8                0
12.0  14.0                0
12.0  14.2                0
12.0  14.4                0
12.0  14.6                0
